,Unnamed: 0,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma,Lemmatizer Lemma
10,10,caes0017.xml,11,4,4,invicto,la,0,invicto,ADJ,abl,invictus,"<words>
<word>
<form xml:lang=""lat"">invicto</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">invictus</hdwd>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
</dict>
<infl>
<term xml:lang=""lat""><stem>invict</stem><suff>o_</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
<case order=""3"">ablative</case>
<gend>neuter</gend>
<num>singular</num>
<stemtype>us_a_um</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>invict</stem><suff>o_</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
<case order=""3"">ablative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>us_a_um</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>invict</stem><suff>o_</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
<case order=""5"">dative</case>
<gend>neuter</gend>
<num>singular</num>
<stemtype>us_a_um</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>invict</stem><suff>o_</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
<case order=""5"">dative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>us_a_um</stemtype>
</infl>
</entry>
</word>
</words>
"
11,11,caes0017.xml,12,4,4,nobilissimo,la,0,nobilissimo,ADJ,,nobilissimo,"<words>
<word>
<form xml:lang=""lat"">nobilissimo</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">nobilis</hdwd>
<pofs order=""2"">adjective</pofs>
<decl>3rd</decl>
</dict>
<infl>
<term xml:lang=""lat""><stem>no_bil</stem><suff>issimo_</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>3rd</decl>
<case order=""3"">ablative</case>
<gend>masculine</gend>
<comp>superlative</comp>
<num>singular</num>
<stemtype>is_e</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>no_bil</stem><suff>issimo_</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>3rd</decl>
<case order=""3"">ablative</case>
<gend>neuter</gend>
<comp>superlative</comp>
<num>singular</num>
<stemtype>is_e</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>no_bil</stem><suff>issimo_</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>3rd</decl>
<case order=""5"">dative</case>
<gend>masculine</gend>
<comp>superlative</comp>
<num>singular</num>
<stemtype>is_e</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>no_bil</stem><suff>issimo_</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>3rd</decl>
<case order=""5"">dative</case>
<gend>neuter</gend>
<comp>superlative</comp>
<num>singular</num>
<stemtype>is_e</stemtype>
</infl>
</entry>
</word>
</words>
"
12,12,caes0017.xml,13,4,4,caesari,la,0,caesari,N,dat,caesar,"<words>
<unknown xml:lang=""lat"">caesari</unknown>
</words>
"
13,13,caes0017.xml,14,5,5,aufidius,la,0,aufidius,ADJ,,aufidius,"<words>
<unknown xml:lang=""lat"">aufidius</unknown>
</words>
"
14,14,caes0017.xml,15,5,5,priscus,la,0,priscus,ADJ,,priscus,"<words>
<word>
<form xml:lang=""lat"">priscus</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">priscus#1</hdwd>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
</dict>
<infl>
<term xml:lang=""lat""><stem>prisc</stem><suff>us</suff></term>
<pofs order=""2"">adjective</pofs>
<decl>1st &amp; 2nd</decl>
<case order=""7"">nominative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>us_a_um</stemtype>
</infl>
</entry>
</word>
</words>
"
15,15,caes0017.xml,16,5,5,vir,la,0,vir,N,nom,vir,"<words>
<word>
<form xml:lang=""lat"">vir</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">vir</hdwd>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<gend>masculine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>vir</stem><suff>*</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""7"">nominative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>0_i</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>vir</stem><suff>*</suff></term>
<pofs order=""3"">noun</pofs>
<decl>2nd</decl>
<case order=""1"">vocative</case>
<gend>masculine</gend>
<num>singular</num>
<stemtype>0_i</stemtype>
</infl>
</entry>
</word>
</words>
"
16,16,caes0017.xml,17,5,5,perfectissimus,la,0,perfectissimus,ADJ,SUP,perfectus,"<words>
<word>
<form xml:lang=""lat"">perfectissimus</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">perficio</hdwd>
<pofs order=""3"">noun</pofs>
<gend>masculine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>perfect</stem><suff>issimus</suff></term>
<pofs order=""3"">noun</pofs>
<case order=""7"">nominative</case>
<gend>masculine</gend>
<comp>superlative</comp>
<num>singular</num>
<stemtype>pp4</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>perfect</stem><suff>issimus</suff></term>
<pofs order=""3"">noun</pofs>
<case order=""1"">vocative</case>
<gend>masculine</gend>
<comp>superlative</comp>
<num>singular</num>
<stemtype>pp4</stemtype>
</infl>
</entry>
</word>
</words>
"
17,17,caes0017.xml,18,5,5,praeses,la,0,praeses,N,nom,praeses,"<words>
<unknown xml:lang=""lat"">praeses</unknown>
</words>
"
18,18,caes0017.xml,19,5,5,provinciae,la,0,provinciae,N,gen,provincia,"<words>
<word>
<form xml:lang=""lat"">provinciae</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">provincia</hdwd>
<pofs order=""3"">noun</pofs>
<decl>1st</decl>
<gend>feminine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>pro_vinci</stem><suff>ae</suff></term>
<pofs order=""3"">noun</pofs>
<decl>1st</decl>
<case order=""7"">nominative</case>
<gend>feminine</gend>
<num>plural</num>
<stemtype>a_ae</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>pro_vinci</stem><suff>ae</suff></term>
<pofs order=""3"">noun</pofs>
<decl>1st</decl>
<case order=""1"">vocative</case>
<gend>feminine</gend>
<num>plural</num>
<stemtype>a_ae</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>pro_vinci</stem><suff>ae</suff></term>
<pofs order=""3"">noun</pofs>
<decl>1st</decl>
<case order=""5"">dative</case>
<gend>feminine</gend>
<num>singular</num>
<stemtype>a_ae</stemtype>
</infl>
<infl>
<term xml:lang=""lat""><stem>pro_vinci</stem><suff>ae</suff></term>
<pofs order=""3"">noun</pofs>
<decl>1st</decl>
<case order=""6"">genitive</case>
<gend>feminine</gend>
<num>singular</num>
<stemtype>a_ae</stemtype>
</infl>
</entry>
</word>
</words>
"
19,19,caes0017.xml,20,6,6,palaestinae,la,0,palaestinae,ADJ,,palaestinae,"<words>
<unknown xml:lang=""lat"">palaestinae</unknown>
</words>
"
20,20,caes0017.xml,21,6,6,devotus,la,0,devotus,V,PTC,devoveo,"<words>
<word>
<form xml:lang=""lat"">devotus</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">de_-voveo</hdwd>
<pofs order=""1"">verb</pofs>
</dict>
<infl>
<term xml:lang=""lat""><stem>de_:vo_t</stem><suff>us</suff></term>
<pofs order=""0"">verb participle</pofs>
<case order=""7"">nominative</case>
<gend>masculine</gend>
<mood>participle</mood>
<num>singular</num>
<tense>perfect</tense>
<voice>passive</voice>
<stemtype>pp4</stemtype>
</infl>
</entry>
</word>
</words>
"
21,21,caes0017.xml,22,6,6,numini,la,0,numini,N,dat,numen,"<words>
<word>
<form xml:lang=""lat"">numini</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">numen</hdwd>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<gend>neuter</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>nu_</stem><suff>mi^ni_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""5"">dative</case>
<gend>neuter</gend>
<num>singular</num>
<stemtype>men_minis</stemtype>
</infl>
</entry>
</word>
</words>
"
22,22,caes0017.xml,23,6,6,maiestati,la,0,maiestati,N,dat,maiestas,"<words>
<word>
<form xml:lang=""lat"">maiestati</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">majestas</hdwd>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<gend>feminine</gend>
</dict>
<infl>
<term xml:lang=""lat""><stem>ma_jes</stem><suff>ta_ti_</suff></term>
<pofs order=""3"">noun</pofs>
<decl>3rd</decl>
<case order=""5"">dative</case>
<gend>feminine</gend>
<num>singular</num>
<stemtype>tas_tatis</stemtype>
</infl>
</entry>
</word>
</words>
"
23,23,caes0017.xml,24,6,6,que,la,0,que,CC,,que,"<words>
<unknown xml:lang=""lat"">que</unknown>
</words>
"
24,24,caes0017.xml,25,6,6,eorum,la,0,eorum,DET,,is,"<words>
<word>
<form xml:lang=""lat"">eorum</form>
<entry>
<dict>
<hdwd xml:lang=""lat"">is</hdwd>
<pofs order=""5"">pronoun</pofs>
</dict>
<infl>
<term xml:lang=""lat""><stem>eo_rum</stem></term>
<pofs order=""5"">pronoun</pofs>
<case order=""6"">genitive</case>
<gend>masculine</gend>
<num>plural</num>
<stemtype>pron3</stemtype>
<morph>indeclform</morph>
</infl>
<infl>
<term xml:lang=""lat""><stem>eo_rum</stem></term>
<pofs order=""5"">pronoun</pofs>
<case order=""6"">genitive</case>
<gend>neuter</gend>
<num>plural</num>
<stemtype>pron3</stemtype>
<morph>indeclform</morph>
</infl>
</entry>
</word>
</words>
"
